,NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value
5319,101010,1745671,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100
5320,101010,1745671,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
5321,101010,1745671,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
5322,101010,1474057,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
5323,101010,1474057,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
5324,101010,1474057,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
5325,101010,1805937,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
5326,101010,1805937,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
5327,101010,1805937,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,1-F,Scaled Score,Scale,218,CPI,Scale,25
5328,101010,1611366,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,, , ,Scaled Score,Scale,250,, , 
5329,101010,1611366,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
5330,101010,1611366,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
5331,101010,1208179,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
5332,101010,1208179,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100
5333,101010,1208179,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5334,101010,1981226,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,, , ,, , ,, , 
5335,101010,1981226,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
5336,101010,1981226,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
5337,101010,1582815,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
5338,101010,1582815,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
5339,101010,1582815,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
5340,101010,1540875,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,1-F,, , ,CPI,Scale,100
5341,101010,1540875,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,1-F,, , ,CPI,Scale,100
5342,101010,1540875,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,1-F,, , ,CPI,Scale,25
5343,101010,1749286,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,, , ,, , ,, , 
5344,101010,1749286,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,, , ,, , ,, , 
5345,101010,1749286,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
5346,101010,1154845,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100
5347,101010,1154845,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
5348,101010,1154845,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100
5349,101010,1754958,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
5350,101010,1754958,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
5351,101010,1754958,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
5352,101010,1652842,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
5353,101010,1652842,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
5354,101010,1652842,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
5355,101010,1646736,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,, , ,, , ,, , 
5356,101010,1646736,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100
5357,101010,1646736,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5358,101010,1537158,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,1-F,, , ,CPI,Scale,100
5359,101010,1537158,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,1-F,, , ,CPI,Scale,100
5360,101010,1537158,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,1-F,, , ,CPI,Scale,75
5361,101010,1980154,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
5362,101010,1980154,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
5363,101010,1980154,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
5364,101010,1115212,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5365,101010,1115212,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
5366,101010,1115212,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
5367,101010,1825922,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100
5368,101010,1825922,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
5369,101010,1825922,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5370,101010,1014826,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5371,101010,1014826,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
5372,101010,1014826,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
5373,101010,1413150,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
5374,101010,1413150,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,, , ,, , ,, , 
5375,101010,1413150,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,, , ,, , ,, , 
5376,101010,1426224,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
5377,101010,1426224,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
5378,101010,1426224,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,1-F,Scaled Score,Scale,216,CPI,Scale,25
5379,101010,1397546,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5380,101010,1397546,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5381,101010,1397546,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
5382,101010,1124812,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
5383,101010,1124812,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
5384,101010,1124812,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
5385,101010,1020013,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
5386,101010,1020013,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
5387,101010,1020013,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
5388,101010,1184068,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
5389,101010,1184068,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
5390,101010,1184068,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
5391,101010,1610548,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100
5392,101010,1610548,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100
5393,101010,1610548,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
5394,101010,1067945,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
5395,101010,1067945,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5396,101010,1067945,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
5397,101010,1056148,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
5398,101010,1056148,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
5399,101010,1056148,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
5400,101010,1647568,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5401,101010,1647568,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
5402,101010,1647568,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
5403,101010,1444291,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
5404,101010,1444291,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
5405,101010,1444291,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
5406,101010,1881990,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
5407,101010,1881990,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
5408,101010,1881990,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
5409,101010,1169041,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,1-F,Scaled Score,Scale,214,CPI,Scale,25
5410,101010,1169041,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,1-F,Scaled Score,Scale,208,CPI,Scale,0
5411,101010,1169041,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,1-F,Scaled Score,Scale,216,CPI,Scale,25
5412,101010,1233832,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
5413,101010,1233832,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,1-F,Scaled Score,Scale,218,CPI,Scale,25
5414,101010,1233832,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,1-F,Scaled Score,Scale,214,CPI,Scale,25
5415,101010,1692727,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,, , ,, , ,, , 
5416,101010,1692727,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,, , ,, , ,, , 
5417,101010,1692727,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,, , ,, , ,, , 
5418,101010,1371865,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5419,101010,1371865,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
5420,101010,1371865,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50
5421,101010,1543941,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100
5422,101010,1543941,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
5423,101010,1543941,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
5424,101010,1032826,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100
5425,101010,1032826,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
5426,101010,1032826,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
5427,101010,1644385,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
5428,101010,1644385,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
5429,101010,1644385,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
5430,101010,1704312,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
5431,101010,1704312,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100
5432,101010,1704312,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
5433,101010,1920058,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
5434,101010,1920058,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5435,101010,1920058,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
5436,101010,1260501,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,1-F,, , ,CPI,Scale,100
5437,101010,1260501,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,1-F,, , ,CPI,Scale,100
5438,101010,1260501,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,1-F,, , ,CPI,Scale,100
5439,101010,1213896,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,, , ,Scaled Score,Scale,246,, , 
5440,101010,1213896,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
5441,101010,1213896,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
5442,101010,1540776,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100
5443,101010,1540776,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
5444,101010,1540776,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
5445,101010,1051238,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100
5446,101010,1051238,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
5447,101010,1051238,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
5448,101010,1183317,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5449,101010,1183317,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
5450,101010,1183317,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
5451,101010,1617370,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100
5452,101010,1617370,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
5453,101010,1617370,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
5454,101010,1389987,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100
5455,101010,1389987,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
5456,101010,1389987,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
5457,101010,1300134,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
5458,101010,1300134,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
5459,101010,1300134,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
5460,101010,1749569,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100
5461,101010,1749569,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
5462,101010,1749569,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5463,101010,1822843,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
5464,101010,1822843,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,1-F,Scaled Score,Scale,216,CPI,Scale,25
5465,101010,1822843,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
5466,101010,1407379,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
5467,101010,1407379,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
5468,101010,1407379,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
5469,101010,1897535,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,278,CPI,Scale,100
5470,101010,1897535,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
5471,101010,1897535,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
5472,101010,1577285,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
5473,101010,1577285,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
5474,101010,1577285,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
5475,101010,1043772,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,, , ,, , ,, , 
5476,101010,1043772,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,, , ,Scaled Score,Scale,228,, , 
5477,101010,1043772,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,, , ,, , ,, , 
5478,101010,1886971,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
5479,101010,1886971,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
5480,101010,1886971,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,1-F,Scaled Score,Scale,218,CPI,Scale,25
5481,101010,1648385,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
5482,101010,1648385,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,1-F,Scaled Score,Scale,214,CPI,Scale,25
5483,101010,1648385,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,1-F,Scaled Score,Scale,218,CPI,Scale,25
5484,101010,1454871,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
5485,101010,1454871,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
5486,101010,1454871,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
5487,101010,1679206,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
5488,101010,1679206,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,278,CPI,Scale,100
5489,101010,1679206,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100
5490,101010,1903005,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
5491,101010,1903005,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
5492,101010,1903005,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
5493,101010,1209392,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100
5494,101010,1209392,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
5495,101010,1209392,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
5496,101010,1701322,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
5497,101010,1701322,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
5498,101010,1701322,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
5499,101010,1015079,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
5500,101010,1015079,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50
5501,101010,1015079,Missing,10,6/1/2013,MCAS,MCAS Science,Science,10,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
5502,101010,1759931,Missing,10,4/1/2013,MCAS,MCAS ELA,ELA,10,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
5503,101010,1759931,Missing,10,5/1/2013,MCAS,MCAS Math,Math,10,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
